model_key,language,language_name,prompt_id,seed,generated_success,image_path,runtime_seconds,observation,image_exists,success_and_file,status
absolutereality_v16,fr,French,S06_quantity_shift,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S06_quantity_shift_seed2026051801_00001_.png,4.032,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S06_quantity_shift,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S06_quantity_shift_seed2026051802_00001_.png,4.029,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S07_attribute_swap,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S07_attribute_swap_seed2026051801_00001_.png,4.032,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S07_attribute_swap,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S07_attribute_swap_seed2026051802_00001_.png,4.028,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S08_word_order,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S08_word_order_seed2026051801_00001_.png,4.027,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S08_word_order,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S08_word_order_seed2026051802_00001_.png,4.028,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S09_negation_rephrase,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S09_negation_rephrase_seed2026051801_00001_.png,4.032,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S09_negation_rephrase,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S09_negation_rephrase_seed2026051802_00001_.png,4.025,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S10_base,2026051801,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S10_base_seed2026051801_00001_.png,4.03,generated,True,True,SUCCESS
absolutereality_v16,fr,French,S10_base,2026051802,True,PROJECT_ROOT/experiments_supplementary_models_20260520_1717/generated/absolutereality_v16/absolutereality_v16/fr/S10_base_seed2026051802_00001_.png,4.03,generated,True,True,SUCCESS
